year,quarter,energy_source,consumption_mwh,cost_inr_lakhs,location,renewable,facility_type,tariff_inr_per_kwh,contract_id,supplier,peak_demand_kw,load_factor_pct,meter_id
2017,Q1,Green Hydrogen Pilot,48.31,9.28,Indore Distribution,Yes,Distribution,18.0,L&T-2017-2176,L&T Hydrogen Pilot,51.3,75.5,MTR-511503
2017,Q1,Grid Electricity,3792.231,270.15,Pune R&D Center,No,R&D,7.2,DIS-2017-2025,DISCOM HT-Cat-A,3451.7,54.9,MTR-786222
2017,Q1,Diesel Generators,399.884,40.32,Pune R&D Center,No,R&D,9.5,ON--2017-7352,On-site fuel,416.1,60.7,MTR-110806
2017,Q1,Natural Gas,1524.748,87.12,Pune R&D Center,No,R&D,5.8,GAI-2017-5706,GAIL APM,1744.3,59.8,MTR-941932
2017,Q1,Coal,489.249,21.42,Pune R&D Center,No,R&D,4.2,COA-2017-9389,Coal India e-auction,430.2,66.0,MTR-049667
2017,Q1,Furnace Oil,338.296,19.99,Pune R&D Center,No,R&D,6.1,IOC-2017-6257,IOCL bulk supply,338.6,64.5,MTR-809282
2017,Q1,Solar (rooftop+OPEN),1173.14,47.13,Pune R&D Center,Yes,R&D,3.9,TAT-2017-5181,Tata Power Solar PPA,1215.8,82.8,MTR-652640
2017,Q1,Wind PPA,451.711,19.56,Pune R&D Center,Yes,R&D,4.4,REN-2017-7996,ReNew Power PPA-2031,473.3,74.0,MTR-585891
2017,Q1,Biomass,237.671,13.51,Pune R&D Center,Yes,R&D,5.5,PEL-2017-1696,Pellet Plant — local,264.6,62.4,MTR-884777
2017,Q1,Green Hydrogen Pilot,90.536,16.94,Pune R&D Center,Yes,R&D,18.0,L&T-2017-3897,L&T Hydrogen Pilot,106.4,60.6,MTR-097606
2017,Q1,Grid Electricity,2951.271,217.55,Bengaluru Tech Park,No,R&D,7.2,DIS-2017-9471,DISCOM HT-Cat-A,3353.5,54.7,MTR-007317
2017,Q1,Diesel Generators,360.033,32.63,Bengaluru Tech Park,No,R&D,9.5,ON--2017-9034,On-site fuel,234.9,48.6,MTR-153255
2017,Q1,Natural Gas,1265.941,74.29,Bengaluru Tech Park,No,R&D,5.8,GAI-2017-4024,GAIL APM,1018.5,53.5,MTR-172604
2017,Q1,Coal,517.131,21.79,Bengaluru Tech Park,No,R&D,4.2,COA-2017-5720,Coal India e-auction,354.0,51.9,MTR-262976
2017,Q1,Furnace Oil,259.482,16.52,Bengaluru Tech Park,No,R&D,6.1,IOC-2017-4575,IOCL bulk supply,243.9,57.1,MTR-148268
2017,Q1,Solar (rooftop+OPEN),1131.413,44.42,Bengaluru Tech Park,Yes,R&D,3.9,TAT-2017-6863,Tata Power Solar PPA,1252.7,62.0,MTR-695089
2017,Q1,Wind PPA,416.075,18.24,Bengaluru Tech Park,Yes,R&D,4.4,REN-2017-9678,ReNew Power PPA-2031,294.4,54.4,MTR-337149
2017,Q1,Biomass,198.857,11.71,Bengaluru Tech Park,Yes,R&D,5.5,PEL-2017-5602,Pellet Plant — local,186.0,84.7,MTR-927226
2017,Q1,Green Hydrogen Pilot,78.688,13.71,Bengaluru Tech Park,Yes,R&D,18.0,L&T-2017-6610,L&T Hydrogen Pilot,80.1,69.0,MTR-826984
2017,Q1,Grid Electricity,2676.345,196.16,Surat Polymer Lab,No,R&D,7.2,DIS-2017-8828,DISCOM HT-Cat-A,2657.5,50.4,MTR-988614
2017,Q1,Diesel Generators,354.511,36.32,Surat Polymer Lab,No,R&D,9.5,ON--2017-9508,On-site fuel,384.9,56.5,MTR-285115
2017,Q1,Natural Gas,1203.414,71.62,Surat Polymer Lab,No,R&D,5.8,GAI-2017-5725,GAIL APM,939.7,76.3,MTR-004428
2017,Q1,Coal,334.965,13.82,Surat Polymer Lab,No,R&D,4.2,COA-2017-5246,Coal India e-auction,233.3,60.7,MTR-175394
2017,Q1,Furnace Oil,249.296,15.02,Surat Polymer Lab,No,R&D,6.1,IOC-2017-4724,IOCL bulk supply,299.2,71.4,MTR-833029
2017,Q1,Solar (rooftop+OPEN),785.03,29.65,Surat Polymer Lab,Yes,R&D,3.9,TAT-2017-9454,Tata Power Solar PPA,862.7,52.1,MTR-664582
2017,Q1,Wind PPA,309.65,13.11,Surat Polymer Lab,Yes,R&D,4.4,REN-2017-4464,ReNew Power PPA-2031,257.8,57.3,MTR-090275
2017,Q1,Biomass,198.956,10.45,Surat Polymer Lab,Yes,R&D,5.5,PEL-2017-8540,Pellet Plant — local,168.6,76.1,MTR-511143
2017,Q1,Green Hydrogen Pilot,56.889,10.72,Surat Polymer Lab,Yes,R&D,18.0,L&T-2017-7084,L&T Hydrogen Pilot,55.6,57.5,MTR-073859
2017,Q1,Grid Electricity,2484.471,172.42,Hyderabad Catalysis Lab,No,R&D,7.2,DIS-2017-8369,DISCOM HT-Cat-A,1955.4,62.3,MTR-948451
2017,Q1,Diesel Generators,270.212,24.47,Hyderabad Catalysis Lab,No,R&D,9.5,ON--2017-7742,On-site fuel,203.8,76.0,MTR-246580
2017,Q1,Natural Gas,922.3,55.25,Hyderabad Catalysis Lab,No,R&D,5.8,GAI-2017-4816,GAIL APM,612.1,50.1,MTR-958348
2017,Q1,Coal,275.844,11.18,Hyderabad Catalysis Lab,No,R&D,4.2,COA-2017-5705,Coal India e-auction,315.7,64.3,MTR-665034
2017,Q1,Furnace Oil,179.438,11.8,Hyderabad Catalysis Lab,No,R&D,6.1,IOC-2017-4137,IOCL bulk supply,201.1,56.5,MTR-797012
2017,Q1,Solar (rooftop+OPEN),656.978,26.31,Hyderabad Catalysis Lab,Yes,R&D,3.9,TAT-2017-9913,Tata Power Solar PPA,607.9,52.3,MTR-704745
2017,Q1,Wind PPA,222.563,9.74,Hyderabad Catalysis Lab,Yes,R&D,4.4,REN-2017-7226,ReNew Power PPA-2031,153.1,81.5,MTR-879900
2017,Q1,Biomass,132.821,7.57,Hyderabad Catalysis Lab,Yes,R&D,5.5,PEL-2017-8999,Pellet Plant — local,88.6,69.2,MTR-551306
2017,Q1,Green Hydrogen Pilot,48.457,8.72,Hyderabad Catalysis Lab,Yes,R&D,18.0,L&T-2017-6625,L&T Hydrogen Pilot,55.3,85.6,MTR-766569
2017,Q1,Grid Electricity,2284.936,165.63,Chennai Office,No,Office,7.2,DIS-2017-9459,DISCOM HT-Cat-A,2292.8,53.5,MTR-177196
2017,Q1,Diesel Generators,251.336,24.29,Chennai Office,No,Office,9.5,ON--2017-8779,On-site fuel,196.9,73.7,MTR-621161
2017,Q1,Natural Gas,831.025,50.22,Chennai Office,No,Office,5.8,GAI-2017-4012,GAIL APM,687.3,66.3,MTR-011909
2017,Q1,Coal,269.705,11.75,Chennai Office,No,Office,4.2,COA-2017-2083,Coal India e-auction,189.7,78.0,MTR-311139
2017,Q1,Furnace Oil,223.423,13.9,Chennai Office,No,Office,6.1,IOC-2017-4563,IOCL bulk supply,144.9,66.4,MTR-547810
2017,Q1,Solar (rooftop+OPEN),602.937,23.65,Chennai Office,Yes,Office,3.9,TAT-2017-6875,Tata Power Solar PPA,678.0,60.3,MTR-391168
2017,Q1,Wind PPA,293.461,13.91,Chennai Office,Yes,Office,4.4,REN-2017-2865,ReNew Power PPA-2031,210.5,66.1,MTR-954529
2017,Q1,Biomass,152.295,8.85,Chennai Office,Yes,Office,5.5,PEL-2017-7789,Pellet Plant — local,135.3,55.0,MTR-544607
2017,Q1,Green Hydrogen Pilot,51.726,9.02,Chennai Office,Yes,Office,18.0,L&T-2017-2203,L&T Hydrogen Pilot,36.5,79.3,MTR-359078
2017,Q1,Grid Electricity,2230.644,158.95,Delhi Sales Hub,No,Office,7.2,DIS-2017-5895,DISCOM HT-Cat-A,2048.9,79.2,MTR-052927
2017,Q1,Diesel Generators,295.642,30.17,Delhi Sales Hub,No,Office,9.5,ON--2017-1216,On-site fuel,209.8,58.8,MTR-056463
2017,Q1,Natural Gas,897.438,53.17,Delhi Sales Hub,No,Office,5.8,GAI-2017-2342,GAIL APM,1026.8,72.2,MTR-112360
2017,Q1,Coal,331.9,14.92,Delhi Sales Hub,No,Office,4.2,COA-2017-9646,Coal India e-auction,384.2,77.2,MTR-988763
2017,Q1,Furnace Oil,216.864,14.14,Delhi Sales Hub,No,Office,6.1,IOC-2017-6000,IOCL bulk supply,221.0,80.6,MTR-129814
2017,Q1,Solar (rooftop+OPEN),719.609,29.97,Delhi Sales Hub,Yes,Office,3.9,TAT-2017-5438,Tata Power Solar PPA,864.4,52.0,MTR-713543
2017,Q1,Wind PPA,258.344,10.8,Delhi Sales Hub,Yes,Office,4.4,REN-2017-1428,ReNew Power PPA-2031,273.1,49.7,MTR-723094
2017,Q1,Biomass,170.337,9.21,Delhi Sales Hub,Yes,Office,5.5,PEL-2017-6352,Pellet Plant — local,116.9,48.6,MTR-866982
2017,Q1,Green Hydrogen Pilot,54.861,9.66,Delhi Sales Hub,Yes,Office,18.0,L&T-2017-3640,L&T Hydrogen Pilot,55.1,62.4,MTR-035385
2017,Q1,Grid Electricity,2054.249,141.86,Ahmedabad Office,No,Office,7.2,DIS-2017-9070,DISCOM HT-Cat-A,2295.6,60.0,MTR-543597
2017,Q1,Diesel Generators,200.82,20.28,Ahmedabad Office,No,Office,9.5,ON--2017-7041,On-site fuel,222.6,62.1,MTR-382552
2017,Q1,Natural Gas,670.698,39.06,Ahmedabad Office,No,Office,5.8,GAI-2017-5483,GAIL APM,659.4,54.7,MTR-363203
2017,Q1,Coal,239.32,10.12,Ahmedabad Office,No,Office,4.2,COA-2017-7179,Coal India e-auction,238.0,81.2,MTR-607760
2017,Q1,Furnace Oil,150.477,8.98,Ahmedabad Office,No,Office,6.1,IOC-2017-2663,IOCL bulk supply,117.3,61.8,MTR-486683
2017,Q1,Solar (rooftop+OPEN),464.449,18.37,Ahmedabad Office,Yes,Office,3.9,TAT-2017-2387,Tata Power Solar PPA,420.8,83.0,MTR-762019
2017,Q1,Wind PPA,232.433,10.77,Ahmedabad Office,Yes,Office,4.4,REN-2017-6525,ReNew Power PPA-2031,180.9,70.6,MTR-743928
2017,Q1,Biomass,111.594,5.93,Ahmedabad Office,Yes,Office,5.5,PEL-2017-1473,Pellet Plant — local,130.2,79.0,MTR-608580
2017,Q1,Green Hydrogen Pilot,44.789,7.78,Ahmedabad Office,Yes,Office,18.0,L&T-2017-9465,L&T Hydrogen Pilot,33.3,84.0,MTR-709295
2017,Q1,Grid Electricity,1647.33,119.8,Kochi Sales Office,No,Office,7.2,DIS-2017-3178,DISCOM HT-Cat-A,1207.1,70.1,MTR-771255
2017,Q1,Diesel Generators,171.349,16.12,Kochi Sales Office,No,Office,9.5,ON--2017-3933,On-site fuel,154.0,55.5,MTR-767719
2017,Q1,Natural Gas,540.976,30.92,Kochi Sales Office,No,Office,5.8,GAI-2017-6450,GAIL APM,464.9,52.4,MTR-865350
2017,Q1,Coal,226.106,9.06,Kochi Sales Office,No,Office,4.2,COA-2017-6929,Coal India e-auction,220.2,53.1,MTR-026915
2017,Q1,Furnace Oil,157.911,9.6,Kochi Sales Office,No,Office,6.1,IOC-2017-5771,IOCL bulk supply,157.0,83.9,MTR-435132
2017,Q1,Solar (rooftop+OPEN),503.614,20.15,Kochi Sales Office,Yes,Office,3.9,TAT-2017-2721,Tata Power Solar PPA,432.8,54.6,MTR-342865
2017,Q1,Wind PPA,152.394,7.17,Kochi Sales Office,Yes,Office,4.4,REN-2017-3289,ReNew Power PPA-2031,149.0,56.8,MTR-143110
2017,Q1,Biomass,113.464,6.17,Kochi Sales Office,Yes,Office,5.5,PEL-2017-3635,Pellet Plant — local,91.7,79.0,MTR-458308
2017,Q1,Green Hydrogen Pilot,34.249,5.98,Kochi Sales Office,Yes,Office,18.0,L&T-2017-6357,L&T Hydrogen Pilot,38.3,85.4,MTR-021024
2017,Q1,Grid Electricity,1127.066,79.02,Coimbatore Office,No,Office,7.2,DIS-2017-9875,DISCOM HT-Cat-A,805.5,58.7,MTR-349187
2017,Q1,Diesel Generators,123.017,12.2,Coimbatore Office,No,Office,9.5,ON--2017-6236,On-site fuel,107.4,75.2,MTR-352723
2017,Q1,Natural Gas,475.929,28.08,Coimbatore Office,No,Office,5.8,GAI-2017-4147,GAIL APM,504.1,55.7,MTR-985793
2017,Q1,Coal,186.388,8.19,Coimbatore Office,No,Office,4.2,COA-2017-4626,Coal India e-auction,143.5,58.2,MTR-093528
2017,Q1,Furnace Oil,110.401,6.59,Coimbatore Office,No,Office,6.1,IOC-2017-3468,IOCL bulk supply,122.2,65.4,MTR-555575
2017,Q1,Solar (rooftop+OPEN),338.611,13.75,Coimbatore Office,Yes,Office,3.9,TAT-2017-9418,Tata Power Solar PPA,365.7,74.6,MTR-417283
2017,Q1,Wind PPA,130.782,5.67,Coimbatore Office,Yes,Office,4.4,REN-2017-5720,ReNew Power PPA-2031,122.6,76.9,MTR-773757
2017,Q1,Biomass,78.892,4.18,Coimbatore Office,Yes,Office,5.5,PEL-2017-9668,Pellet Plant — local,85.2,56.8,MTR-578751
2017,Q1,Green Hydrogen Pilot,25.109,4.78,Coimbatore Office,Yes,Office,18.0,L&T-2017-8660,L&T Hydrogen Pilot,17.0,76.4,MTR-141467
2017,Q1,Grid Electricity,1328.028,93.38,Bhubaneswar Office,No,Office,7.2,DIS-2017-9978,DISCOM HT-Cat-A,1045.6,76.8,MTR-664411
2017,Q1,Diesel Generators,122.587,12.29,Bhubaneswar Office,No,Office,9.5,ON--2017-8399,On-site fuel,109.4,83.1,MTR-660121
2017,Q1,Natural Gas,494.609,28.4,Bhubaneswar Office,No,Office,5.8,GAI-2017-4531,GAIL APM,542.2,67.0,MTR-242389
2017,Q1,Coal,145.346,6.3,Bhubaneswar Office,No,Office,4.2,COA-2017-8261,Coal India e-auction,116.7,60.3,MTR-400926
2017,Q1,Furnace Oil,104.255,6.71,Bhubaneswar Office,No,Office,6.1,IOC-2017-9406,IOCL bulk supply,84.8,50.3,MTR-812170
2017,Q1,Solar (rooftop+OPEN),385.314,14.5,Bhubaneswar Office,Yes,Office,3.9,TAT-2017-6228,Tata Power Solar PPA,258.2,58.7,MTR-118287
2017,Q1,Wind PPA,156.29,7.13,Bhubaneswar Office,Yes,Office,4.4,REN-2017-9043,ReNew Power PPA-2031,154.8,48.7,MTR-864742
2017,Q1,Biomass,85.778,4.96,Bhubaneswar Office,Yes,Office,5.5,PEL-2017-4967,Pellet Plant — local,100.5,52.8,MTR-454820
2017,Q1,Green Hydrogen Pilot,24.975,4.35,Bhubaneswar Office,Yes,Office,18.0,L&T-2017-2850,L&T Hydrogen Pilot,16.4,81.8,MTR-353028
2017,Q1,Grid Electricity,1393.641,98.16,Jaipur Office,No,Office,7.2,DIS-2017-5743,DISCOM HT-Cat-A,1156.6,60.9,MTR-143303
2017,Q1,Diesel Generators,141.558,12.97,Jaipur Office,No,Office,9.5,ON--2017-3762,On-site fuel,125.7,66.9,MTR-902254
2017,Q1,Natural Gas,467.336,28.83,Jaipur Office,No,Office,5.8,GAI-2017-2471,GAIL APM,534.3,54.1,MTR-387288
2017,Q1,Coal,149.913,6.71,Jaipur Office,No,Office,4.2,COA-2017-3496,Coal India e-auction,146.8,69.9,MTR-958556
2017,Q1,Furnace Oil,102.625,6.7,Jaipur Office,No,Office,6.1,IOC-2017-3150,IOCL bulk supply,108.8,68.9,MTR-817506
2017,Q1,Solar (rooftop+OPEN),321.087,12.36,Jaipur Office,Yes,Office,3.9,TAT-2017-8288,Tata Power Solar PPA,269.4,63.7,MTR-411223
2017,Q1,Wind PPA,149.486,6.45,Jaipur Office,Yes,Office,4.4,REN-2017-4278,ReNew Power PPA-2031,140.8,79.2,MTR-224226
2017,Q1,Biomass,76.945,4.1,Jaipur Office,Yes,Office,5.5,PEL-2017-9202,Pellet Plant — local,83.7,67.6,MTR-814303
2017,Q1,Green Hydrogen Pilot,29.715,5.08,Jaipur Office,Yes,Office,18.0,L&T-2017-1210,L&T Hydrogen Pilot,28.5,83.0,MTR-089382
2017,Q2,Grid Electricity,1837.078,126.7,Mumbai HQ,No,Office,7.2,DIS-2017-2003,DISCOM HT-Cat-A,1767.9,50.1,MTR-628439
2017,Q2,Diesel Generators,164.878,16.71,Mumbai HQ,No,Office,9.5,ON--2017-7502,On-site fuel,165.4,70.4,MTR-482501
2017,Q2,Natural Gas,757.987,46.81,Mumbai HQ,No,Office,5.8,GAI-2017-5556,GAIL APM,911.1,80.7,MTR-536847
2017,Q2,Coal,224.201,9.08,Mumbai HQ,No,Office,4.2,COA-2017-7252,Coal India e-auction,255.8,76.4,MTR-507811
2017,Q2,Furnace Oil,173.853,10.53,Mumbai HQ,No,Office,6.1,IOC-2017-8410,IOCL bulk supply,126.7,68.6,MTR-237260
2017,Q2,Solar (rooftop+OPEN),546.216,22.14,Mumbai HQ,Yes,Office,3.9,TAT-2017-2460,Tata Power Solar PPA,548.2,85.1,MTR-861968
2017,Q2,Wind PPA,201.938,8.86,Mumbai HQ,Yes,Office,4.4,REN-2017-8018,ReNew Power PPA-2031,199.5,77.7,MTR-643979
2017,Q2,Biomass,103.747,5.7,Mumbai HQ,Yes,Office,5.5,PEL-2017-1546,Pellet Plant — local,114.8,58.4,MTR-708529
2017,Q2,Green Hydrogen Pilot,35.725,6.44,Mumbai HQ,Yes,Office,18.0,L&T-2017-5078,L&T Hydrogen Pilot,29.1,72.4,MTR-609346
2017,Q2,Grid Electricity,19984.887,1500.03,Hazira Refinery,No,Refinery,7.2,DIS-2017-7672,DISCOM HT-Cat-A,20036.5,74.7,MTR-001728
2017,Q2,Diesel Generators,2207.855,206.53,Hazira Refinery,No,Refinery,9.5,ON--2017-8439,On-site fuel,1595.2,67.1,MTR-005264
2017,Q2,Natural Gas,8321.601,465.59,Hazira Refinery,No,Refinery,5.8,GAI-2017-4119,GAIL APM,8785.4,52.7,MTR-163559
2017,Q2,Coal,2245.784,101.13,Hazira Refinery,No,Refinery,4.2,COA-2017-6402,Coal India e-auction,1897.0,70.0,MTR-285145
2017,Q2,Furnace Oil,1587.654,92.64,Hazira Refinery,No,Refinery,6.1,IOC-2017-3568,IOCL bulk supply,1695.8,83.9,MTR-723278
2017,Q2,Solar (rooftop+OPEN),5036.917,192.35,Hazira Refinery,Yes,Refinery,3.9,TAT-2017-1610,Tata Power Solar PPA,4621.0,77.6,MTR-417162
2017,Q2,Wind PPA,2303.803,107.32,Hazira Refinery,Yes,Refinery,4.4,REN-2017-3205,ReNew Power PPA-2031,2336.4,72.4,MTR-671895
2017,Q2,Biomass,1133.711,64.04,Hazira Refinery,Yes,Refinery,5.5,PEL-2017-8129,Pellet Plant — local,1043.4,84.5,MTR-081818
2017,Q2,Green Hydrogen Pilot,367.259,67.37,Hazira Refinery,Yes,Refinery,18.0,L&T-2017-5928,L&T Hydrogen Pilot,385.6,60.6,MTR-183610
2017,Q2,Grid Electricity,16807.585,1178.39,Jamnagar Polymer Plant,No,Petchem,7.2,DIS-2017-9834,DISCOM HT-Cat-A,15568.8,52.7,MTR-996065
2017,Q2,Diesel Generators,1968.172,177.69,Jamnagar Polymer Plant,No,Petchem,9.5,ON--2017-4102,On-site fuel,1565.5,66.3,MTR-277664
2017,Q2,Natural Gas,6933.694,412.48,Jamnagar Polymer Plant,No,Petchem,5.8,GAI-2017-6281,GAIL APM,5409.7,79.1,MTR-910734
2017,Q2,Coal,1884.417,80.54,Jamnagar Polymer Plant,No,Petchem,4.2,COA-2017-4240,Coal India e-auction,1977.0,73.5,MTR-018469
2017,Q2,Furnace Oil,1262.872,75.62,Jamnagar Polymer Plant,No,Petchem,6.1,IOC-2017-5602,IOCL bulk supply,1314.4,72.6,MTR-480516
2017,Q2,Solar (rooftop+OPEN),4737.102,185.22,Jamnagar Polymer Plant,Yes,Petchem,3.9,TAT-2017-8448,Tata Power Solar PPA,4140.4,58.2,MTR-683838
2017,Q2,Wind PPA,1968.35,87.32,Jamnagar Polymer Plant,Yes,Petchem,4.4,REN-2017-3458,ReNew Power PPA-2031,2325.4,73.8,MTR-097726
2017,Q2,Biomass,949.513,52.01,Jamnagar Polymer Plant,Yes,Petchem,5.5,PEL-2017-7534,Pellet Plant — local,639.4,53.6,MTR-503692
2017,Q2,Green Hydrogen Pilot,324.802,55.57,Jamnagar Polymer Plant,Yes,Petchem,18.0,L&T-2017-6526,L&T Hydrogen Pilot,346.3,61.4,MTR-066408
2017,Q2,Grid Electricity,11042.288,775.0,Vadodara Chemicals,No,Petchem,7.2,DIS-2017-8074,DISCOM HT-Cat-A,8893.8,53.2,MTR-182705
2017,Q2,Diesel Generators,1211.783,116.63,Vadodara Chemicals,No,Petchem,9.5,ON--2017-9697,On-site fuel,935.1,84.7,MTR-992353
2017,Q2,Natural Gas,3850.692,219.42,Vadodara Chemicals,No,Petchem,5.8,GAI-2017-4930,GAIL APM,3630.6,76.6,MTR-297189
2017,Q2,Coal,1243.515,55.86,Vadodara Chemicals,No,Petchem,4.2,COA-2017-1165,Coal India e-auction,1422.8,54.3,MTR-997958
2017,Q2,Furnace Oil,793.832,46.01,Vadodara Chemicals,No,Petchem,6.1,IOC-2017-5481,IOCL bulk supply,863.2,51.3,MTR-856908
2017,Q2,Solar (rooftop+OPEN),3217.137,121.7,Vadodara Chemicals,Yes,Petchem,3.9,TAT-2017-5957,Tata Power Solar PPA,3613.7,52.5,MTR-371821
2017,Q2,Wind PPA,1210.332,51.41,Vadodara Chemicals,Yes,Petchem,4.4,REN-2017-1947,ReNew Power PPA-2031,948.0,66.7,MTR-263628
2017,Q2,Biomass,659.932,35.92,Vadodara Chemicals,Yes,Petchem,5.5,PEL-2017-6871,Pellet Plant — local,523.7,77.9,MTR-853705
2017,Q2,Green Hydrogen Pilot,216.293,37.26,Vadodara Chemicals,Yes,Petchem,18.0,L&T-2017-3121,L&T Hydrogen Pilot,231.2,77.0,MTR-099494
2017,Q2,Grid Electricity,8872.136,639.64,Paradip Plant,No,Petchem,7.2,DIS-2017-9976,DISCOM HT-Cat-A,10134.3,55.2,MTR-857306
2017,Q2,Diesel Generators,1052.703,105.81,Paradip Plant,No,Petchem,9.5,ON--2017-9296,On-site fuel,894.9,51.8,MTR-266949
2017,Q2,Natural Gas,3444.532,212.09,Paradip Plant,No,Petchem,5.8,GAI-2017-4529,GAIL APM,3311.4,51.9,MTR-022594
2017,Q2,Coal,1303.418,57.54,Paradip Plant,No,Petchem,4.2,COA-2017-1566,Coal India e-auction,1128.0,79.9,MTR-723363
2017,Q2,Furnace Oil,786.788,51.72,Paradip Plant,No,Petchem,6.1,IOC-2017-9408,IOCL bulk supply,820.0,59.6,MTR-452812
2017,Q2,Solar (rooftop+OPEN),2117.481,86.95,Paradip Plant,Yes,Petchem,3.9,TAT-2017-6358,Tata Power Solar PPA,2270.6,52.1,MTR-646416
2017,Q2,Wind PPA,958.516,41.43,Paradip Plant,Yes,Petchem,4.4,REN-2017-2348,ReNew Power PPA-2031,1048.1,52.7,MTR-083055
2017,Q2,Biomass,650.552,34.3,Paradip Plant,Yes,Petchem,5.5,PEL-2017-7272,Pellet Plant — local,643.9,48.5,MTR-492977
2017,Q2,Green Hydrogen Pilot,166.815,32.16,Paradip Plant,Yes,Petchem,18.0,L&T-2017-2720,L&T Hydrogen Pilot,165.2,54.1,MTR-824898
2017,Q2,Grid Electricity,7157.903,533.38,Haldia Petchem,No,Petchem,7.2,DIS-2017-4538,DISCOM HT-Cat-A,6600.8,78.6,MTR-981490
2017,Q2,Diesel Generators,905.893,84.92,Haldia Petchem,No,Petchem,9.5,ON--2017-4967,On-site fuel,998.2,68.7,MTR-835552
2017,Q2,Natural Gas,3140.7,177.41,Haldia Petchem,No,Petchem,5.8,GAI-2017-6525,GAIL APM,2882.7,69.2,MTR-183796
2017,Q2,Coal,1084.967,46.19,Haldia Petchem,No,Petchem,4.2,COA-2017-7004,Coal India e-auction,1238.0,63.7,MTR-884565
2017,Q2,Furnace Oil,661.694,42.96,Haldia Petchem,No,Petchem,6.1,IOC-2017-5846,IOCL bulk supply,441.5,85.9,MTR-614014
2017,Q2,Solar (rooftop+OPEN),2168.947,81.56,Haldia Petchem,Yes,Petchem,3.9,TAT-2017-2796,Tata Power Solar PPA,1727.7,84.9,MTR-485214
2017,Q2,Wind PPA,885.418,38.75,Haldia Petchem,Yes,Petchem,4.4,REN-2017-5483,ReNew Power PPA-2031,702.6,65.0,MTR-099432
2017,Q2,Biomass,488.61,26.21,Haldia Petchem,Yes,Petchem,5.5,PEL-2017-1535,Pellet Plant — local,384.5,71.1,MTR-061581
2017,Q2,Green Hydrogen Pilot,150.629,27.62,Haldia Petchem,Yes,Petchem,18.0,L&T-2017-6282,L&T Hydrogen Pilot,115.5,65.3,MTR-163373
2017,Q2,Grid Electricity,5698.222,390.76,Gandhar Gas Cracker,No,Petchem,7.2,DIS-2017-2490,DISCOM HT-Cat-A,6672.9,48.1,MTR-547147
2017,Q2,Diesel Generators,787.338,78.91,Gandhar Gas Cracker,No,Petchem,9.5,ON--2017-7958,On-site fuel,820.2,76.5,MTR-216004
2017,Q2,Natural Gas,2952.614,176.24,Gandhar Gas Cracker,No,Petchem,5.8,GAI-2017-3063,GAIL APM,2196.9,85.9,MTR-562960
2017,Q2,Coal,777.456,33.72,Gandhar Gas Cracker,No,Petchem,4.2,COA-2017-2904,Coal India e-auction,816.0,65.9,MTR-865770
2017,Q2,Furnace Oil,504.624,30.92,Gandhar Gas Cracker,No,Petchem,6.1,IOC-2017-3742,IOCL bulk supply,492.2,73.5,MTR-993178
2017,Q2,Solar (rooftop+OPEN),1683.22,65.67,Gandhar Gas Cracker,Yes,Petchem,3.9,TAT-2017-7696,Tata Power Solar PPA,1817.5,79.2,MTR-836536
2017,Q2,Wind PPA,752.709,34.64,Gandhar Gas Cracker,Yes,Petchem,4.4,REN-2017-3686,ReNew Power PPA-2031,779.6,64.8,MTR-399898
2017,Q2,Biomass,490.867,26.61,Gandhar Gas Cracker,Yes,Petchem,5.5,PEL-2017-8610,Pellet Plant — local,365.3,76.8,MTR-989975
2017,Q2,Green Hydrogen Pilot,143.554,27.76,Gandhar Gas Cracker,Yes,Petchem,18.0,L&T-2017-1382,L&T Hydrogen Pilot,121.1,55.4,MTR-764235
2017,Q2,Grid Electricity,6837.538,471.37,Dahej Industrial Cluster,No,Petchem,7.2,DIS-2017-5603,DISCOM HT-Cat-A,5079.4,76.2,MTR-103634
2017,Q2,Diesel Generators,823.48,82.99,Dahej Industrial Cluster,No,Petchem,9.5,ON--2017-3902,On-site fuel,914.1,52.4,MTR-249572
2017,Q2,Natural Gas,2220.439,132.11,Dahej Industrial Cluster,No,Petchem,5.8,GAI-2017-9156,GAIL APM,1565.5,64.9,MTR-268921
2017,Q2,Coal,737.969,32.57,Dahej Industrial Cluster,No,Petchem,4.2,COA-2017-5939,Coal India e-auction,776.9,63.7,MTR-969690
2017,Q2,Furnace Oil,550.436,35.44,Dahej Industrial Cluster,No,Petchem,6.1,IOC-2017-4781,IOCL bulk supply,645.8,55.0,MTR-699139
2017,Q2,Solar (rooftop+OPEN),1700.907,70.48,Dahej Industrial Cluster,Yes,Petchem,3.9,TAT-2017-1731,Tata Power Solar PPA,1673.3,58.4,MTR-400089
2017,Q2,Wind PPA,803.157,37.04,Dahej Industrial Cluster,Yes,Petchem,4.4,REN-2017-4418,ReNew Power PPA-2031,865.8,58.0,MTR-184557
2017,Q2,Biomass,431.294,23.81,Dahej Industrial Cluster,Yes,Petchem,5.5,PEL-2017-5146,Pellet Plant — local,316.2,65.2,MTR-023544
2017,Q2,Green Hydrogen Pilot,155.693,29.71,Dahej Industrial Cluster,Yes,Petchem,18.0,L&T-2017-7347,L&T Hydrogen Pilot,139.7,75.9,MTR-071226
